sitelink	item	itemLabel	go	gene_symbol	entrez	ensembl_gene_id
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000204310
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000206324
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000226467
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000227642
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000228892
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000235758
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT1	10554	ENSG00000236873
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGPAT2	10555	ENSG00000169692
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACAD10	80724	ENSG00000111271
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NT5C2	22978	ENSG00000076685
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MGAM2	93432	ENSG00000257743
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MGAM2	93432	ENSG00000278563
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPACA5B	729201	ENSG00000171478
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PLA2G4B	100137049	ENSG00000243708
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	RPEL1	729020	ENSG00000235376
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	EEF1AKMT4-ECE2	110599583	ENSG00000284917
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	EEF1AKMT4	110599564	ENSG00000284753
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CDY2B	203611	ENSG00000129873
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CDY1B	253175	ENSG00000172352
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACSM2B	348158	ENSG00000066813
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACSM2A	123876	ENSG00000183747
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	HOGA1	112817	ENSG00000241935
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	HINT3	135114	ENSG00000111911
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ALDH16A1	126133	ENSG00000161618
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	C20orf96	140680	ENSG00000196476
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DDTL	100037417	ENSG00000099974
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DDTL	100037417	ENSG00000275758
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CDYL2	124359	ENSG00000166446
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LIPE	3991	ENSG00000079435
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AADACL3	126767	ENSG00000188984
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ECHDC1	55862	ENSG00000093144
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CERK	64781	ENSG00000100422
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	FAH	2184	ENSG00000103876
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DGKE	8526	ENSG00000153933
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PNPLA6	10908	ENSG00000032444
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGDH	7358	ENSG00000109814
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GPHN	10243	ENSG00000171723
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AADACL4	343066	ENSG00000204518
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AGL	178	ENSG00000162688
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	WRN	7486	ENSG00000165392
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ALDH2	217	ENSG00000111275
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PAH	5053	ENSG00000171759
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NADK	65220	ENSG00000008130
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	OGG1	4968	ENSG00000114026
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DLAT	1737	ENSG00000150768
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GCH1	2643	ENSG00000131979
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPHK1	8877	ENSG00000176170
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SRR	63826	ENSG00000167720
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GLA	2717	ENSG00000102393
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AMY1B	277	ENSG00000174876
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AMY1A	276	ENSG00000237763
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LCT	3938	ENSG00000115850
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PRNP	5621	ENSG00000171867
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTA1	2938	ENSG00000243955
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	FASN	2194	ENSG00000169710
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AMY1C	278	ENSG00000187733
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	IDS	3423	ENSG00000010404
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DGKZ	8525	ENSG00000149091
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ARSA	410	ENSG00000100299
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPAST	6683	ENSG00000021574
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	TYR	7299	ENSG00000077498
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	IDE	3416	ENSG00000119912
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GBA	2629	ENSG00000177628
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GBA	2629	ENSG00000262446
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	STS	412	ENSG00000101846
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACAT1	38	ENSG00000075239
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	FOLH1	2346	ENSG00000086205
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	KL	9365	ENSG00000133116
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACSL6	23305	ENSG00000164398
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	AADAC	13	ENSG00000114771
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	TAFAZZIN	6901	ENSG00000102125
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GNS	2799	ENSG00000135677
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PAK1	5058	ENSG00000149269
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ARSL	415	ENSG00000157399
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTM1	2944	ENSG00000134184
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MTHFR	4524	ENSG00000177000
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MMUT	4594	ENSG00000146085
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	HEXB	3074	ENSG00000049860
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	HADHB	3032	ENSG00000138029
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UMPS	7372	ENSG00000114491
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	FUCA1	2517	ENSG00000179163
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PDE5A	8654	ENSG00000138735
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ATIC	471	ENSG00000138363
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PDHX	8050	ENSG00000110435
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PPAT	5471	ENSG00000128059
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GCK	2645	ENSG00000106633
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CBS	875	ENSG00000160200
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MUTYH	4595	ENSG00000132781
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GALC	2581	ENSG00000054983
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GART	2618	ENSG00000159131
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GART	2618	ENSG00000262473
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A1	54658	ENSG00000241635
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2B7	7364	ENSG00000171234
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	CPE	1363	ENSG00000109472
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ENPP2	5168	ENSG00000136960
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GALNS	2588	ENSG00000141012
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DGKQ	1609	ENSG00000145214
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GAA	2548	ENSG00000171298
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PNPLA7	375775	ENSG00000130653
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHB4	2050	ENSG00000196411
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHA4	2043	ENSG00000116106
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHA3	2042	ENSG00000044524
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHB1	2047	ENSG00000154928
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHB2	2048	ENSG00000133216
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	EPHA5	2044	ENSG00000145242
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	STK26	51765	ENSG00000134602
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	ARAF	369	ENSG00000078061
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	CCNE1	898	ENSG00000105173
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	DGUOK	1716	ENSG00000114956
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	CSF1R	1436	ENSG00000182578
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	ABL2	27	ENSG00000143322
https://en.wikipedia.org/wiki/Protein_phosphorylation	http://www.wikidata.org/entity/Q7251493	protein phosphorylation	GO:0006468	STRADB	55437	ENSG00000082146
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	METTL13	51603	ENSG00000010165
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPTLC2	9517	ENSG00000100596
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MTHFD2	10797	ENSG00000065911
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	RNGTT	8732	ENSG00000111880
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	OGDHL	55753	ENSG00000197444
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NEU4	129807	ENSG00000204099
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NEU4	129807	ENSG00000277926
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A3	54659	ENSG00000288702
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SLC27A4	10999	ENSG00000167114
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	BUD23	114049	ENSG00000071462
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN2B1	4125	ENSG00000104774
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ME2	4200	ENSG00000082212
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ALPI	248	ENSG00000163295
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LYG1	129530	ENSG00000144214
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A7	54577	ENSG00000244122
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DBT	1629	ENSG00000137992
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PLA2G4F	255189	ENSG00000168907
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2B15	7366	ENSG00000196620
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2B15	7366	ENSG00000277132
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NTHL1	4913	ENSG00000065057
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PYGL	5836	ENSG00000100504
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NDST3	9348	ENSG00000164100
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NDST2	8509	ENSG00000166507
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPACA5	389852	ENSG00000171489
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2B17	7367	ENSG00000197888
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	JMJD7-PLA2G4B	8681	ENSG00000168970
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN1A2	10905	ENSG00000198162
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PNKP	11284	ENSG00000039650
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PM20D1	148811	ENSG00000162877
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A4	54657	ENSG00000244474
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A10	54575	ENSG00000242515
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PIGN	23556	ENSG00000197563
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SPTLC3	55304	ENSG00000172296
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LYZL6	57151	ENSG00000275722
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LYZL6	57151	ENSG00000277042
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTA2	2939	ENSG00000244067
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN2A2	4122	ENSG00000196547
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	HEXA	3073	ENSG00000213614
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PLA2G4E	123745	ENSG00000188089
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN2C1	4123	ENSG00000140400
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT1A5	54579	ENSG00000288705
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	DLST	1743	ENSG00000119689
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PLA2G4C	8605	ENSG00000105499
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	BCKDHA	593	ENSG00000248098
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SLC27A2	11001	ENSG00000140284
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PDE10A	10846	ENSG00000112541
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT3A1	133688	ENSG00000145626
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LYZL1	84569	ENSG00000120563
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN1C1	57134	ENSG00000117643
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PKLR	5313	ENSG00000143627
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PKLR	5313	ENSG00000262785
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PRDX6	9588	ENSG00000117592
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN2B2	23324	ENSG00000013288
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PFKP	5214	ENSG00000067057
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MTHFD2L	441024	ENSG00000163738
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PAPSS2	9060	ENSG00000198682
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	RRM1	6240	ENSG00000167325
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTM3	2947	ENSG00000134202
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PIGG	54872	ENSG00000174227
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTA3	2940	ENSG00000174156
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PFKM	5213	ENSG00000152556
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN1B1	11253	ENSG00000177239
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	LARGE2	120071	ENSG00000165905
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NEIL2	252969	ENSG00000154328
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PGAM4	441531	ENSG00000226784
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PM20D2	135293	ENSG00000146281
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PARP8	79668	ENSG00000151883
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	ACAT2	39	ENSG00000120437
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SLC27A6	28965	ENSG00000113396
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PIGO	84720	ENSG00000165282
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT3A2	167127	ENSG00000168671
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NDST1	3340	ENSG00000070614
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2A3	79799	ENSG00000135220
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2A3	79799	ENSG00000278216
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GYS2	2998	ENSG00000111713
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	OGDH	4967	ENSG00000105953
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PYGB	5834	ENSG00000100994
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	MAN1A1	4121	ENSG00000111885
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	UGT2B11	10720	ENSG00000213759
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	PAPSS1	9061	ENSG00000138801
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	GSTA5	221357	ENSG00000182793
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	NDUFAF5	79133	ENSG00000101247
https://en.wikipedia.org/wiki/Metabolism	http://www.wikidata.org/entity/Q1057	metabolism	GO:0008152	SLC27A5	10998	ENSG00000083807
